folder,filename,level,heading,slug,parent_slug,description,size_bytes,modified_utc,tags,owners,status,contains_placeholder,links
.repo_studios/docs/automation,.repo_studios/docs/automation/dump_faulthandler_snapshot.md,h2,Overview,overview,dumpfaulthandlersnapshotpy,"`dump_faulthandler_snapshot.py` captures a one-off faulthandler stack dump and stores it as a structured bundle under `.repo_studios/command_center/reports/rawview/fault_snapshots/`. The utility is idempotent, keeps the latest stacks…",2571,2025-11-29T15:06:25.874741+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/dump_faulthandler_snapshot.md,h2,Responsibilities,responsibilities,dumpfaulthandlersnapshotpy,"`dump_faulthandler_snapshot.py` captures a one-off faulthandler stack dump and stores it as a structured bundle under `.repo_studios/command_center/reports/rawview/fault_snapshots/`. The utility is idempotent, keeps the latest stacks…",2571,2025-11-29T15:06:25.874741+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/dump_faulthandler_snapshot.md,h2,Environment Flags,environment-flags,dumpfaulthandlersnapshotpy,"`dump_faulthandler_snapshot.py` captures a one-off faulthandler stack dump and stores it as a structured bundle under `.repo_studios/command_center/reports/rawview/fault_snapshots/`. The utility is idempotent, keeps the latest stacks…",2571,2025-11-29T15:06:25.874741+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/dump_faulthandler_snapshot.md,h2,Usage,usage,dumpfaulthandlersnapshotpy,"`dump_faulthandler_snapshot.py` captures a one-off faulthandler stack dump and stores it as a structured bundle under `.repo_studios/command_center/reports/rawview/fault_snapshots/`. The utility is idempotent, keeps the latest stacks…",2571,2025-11-29T15:06:25.874741+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/dump_faulthandler_snapshot.md,h2,Testing,testing,dumpfaulthandlersnapshotpy,"`dump_faulthandler_snapshot.py` captures a one-off faulthandler stack dump and stores it as a structured bundle under `.repo_studios/command_center/reports/rawview/fault_snapshots/`. The utility is idempotent, keeps the latest stacks…",2571,2025-11-29T15:06:25.874741+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/dump_faulthandler_snapshot.md,h2,Automation,automation,dumpfaulthandlersnapshotpy,"`dump_faulthandler_snapshot.py` captures a one-off faulthandler stack dump and stores it as a structured bundle under `.repo_studios/command_center/reports/rawview/fault_snapshots/`. The utility is idempotent, keeps the latest stacks…",2571,2025-11-29T15:06:25.874741+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/dump_faulthandler_snapshot.md,h2,Legacy Compatibility,legacy-compatibility,dumpfaulthandlersnapshotpy,"`dump_faulthandler_snapshot.py` captures a one-off faulthandler stack dump and stores it as a structured bundle under `.repo_studios/command_center/reports/rawview/fault_snapshots/`. The utility is idempotent, keeps the latest stacks…",2571,2025-11-29T15:06:25.874741+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/extract_standards_rules.md,h1,extract_standards_rules.py,extractstandardsrulespy,,"`extract_standards_rules.py` parses curated markdown sources for guardrail rules that enrich the standards index build. It gathers candidate rules from dedicated HTML marker blocks and heading conventions, normalizes their metadata…",4451,2025-10-23T11:45:54.459576+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/extract_standards_rules.md,h2,Purpose,purpose,extractstandardsrulespy,"`extract_standards_rules.py` parses curated markdown sources for guardrail rules that enrich the standards index build. It gathers candidate rules from dedicated HTML marker blocks and heading conventions, normalizes their metadata…",4451,2025-10-23T11:45:54.459576+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/extract_standards_rules.md,h2,Supported patterns,supported-patterns,extractstandardsrulespy,"`extract_standards_rules.py` parses curated markdown sources for guardrail rules that enrich the standards index build. It gathers candidate rules from dedicated HTML marker blocks and heading conventions, normalizes their metadata…",4451,2025-10-23T11:45:54.459576+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/extract_standards_rules.md,h2,Invocation,invocation,extractstandardsrulespy,"`extract_standards_rules.py` parses curated markdown sources for guardrail rules that enrich the standards index build. It gathers candidate rules from dedicated HTML marker blocks and heading conventions, normalizes their metadata…",4451,2025-10-23T11:45:54.459576+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/extract_standards_rules.md,h2,Diagnostics and error handling,diagnostics-and-error-handling,extractstandardsrulespy,"`extract_standards_rules.py` parses curated markdown sources for guardrail rules that enrich the standards index build. It gathers candidate rules from dedicated HTML marker blocks and heading conventions, normalizes their metadata…",4451,2025-10-23T11:45:54.459576+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/extract_standards_rules.md,h2,Testing,testing,extractstandardsrulespy,"`extract_standards_rules.py` parses curated markdown sources for guardrail rules that enrich the standards index build. It gathers candidate rules from dedicated HTML marker blocks and heading conventions, normalizes their metadata…",4451,2025-10-23T11:45:54.459576+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/extract_standards_rules.md,h2,Integration notes,integration-notes,extractstandardsrulespy,"`extract_standards_rules.py` parses curated markdown sources for guardrail rules that enrich the standards index build. It gathers candidate rules from dedicated HTML marker blocks and heading conventions, normalizes their metadata…",4451,2025-10-23T11:45:54.459576+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/function_analysis_guide.md,h1,Function Analysis Companion Report Guide,function-analysis-companion-report-guide,,This guide explains how to interpret the JSON companion analysis produced by `.repo_studios/scripts/producers/generate_function_analysis.py`. The analysis consumes the structural inventory generated by `generate_commandview_inventory.py`…,4467,2025-11-06T09:42:53.626079+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/function_analysis_guide.md,h2,Artifact Overview,artifact-overview,function-analysis-companion-report-guide,This guide explains how to interpret the JSON companion analysis produced by `.repo_studios/scripts/producers/generate_function_analysis.py`. The analysis consumes the structural inventory generated by `generate_commandview_inventory.py`…,4467,2025-11-06T09:42:53.626079+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/function_analysis_guide.md,h2,Metadata Fields,metadata-fields,function-analysis-companion-report-guide,This guide explains how to interpret the JSON companion analysis produced by `.repo_studios/scripts/producers/generate_function_analysis.py`. The analysis consumes the structural inventory generated by `generate_commandview_inventory.py`…,4467,2025-11-06T09:42:53.626079+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/function_analysis_guide.md,h2,Findings Structure,findings-structure,function-analysis-companion-report-guide,This guide explains how to interpret the JSON companion analysis produced by `.repo_studios/scripts/producers/generate_function_analysis.py`. The analysis consumes the structural inventory generated by `generate_commandview_inventory.py`…,4467,2025-11-06T09:42:53.626079+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/function_analysis_guide.md,h2,Failure Modes,failure-modes,function-analysis-companion-report-guide,This guide explains how to interpret the JSON companion analysis produced by `.repo_studios/scripts/producers/generate_function_analysis.py`. The analysis consumes the structural inventory generated by `generate_commandview_inventory.py`…,4467,2025-11-06T09:42:53.626079+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/function_analysis_guide.md,h2,Integrating With Tooling,integrating-with-tooling,function-analysis-companion-report-guide,This guide explains how to interpret the JSON companion analysis produced by `.repo_studios/scripts/producers/generate_function_analysis.py`. The analysis consumes the structural inventory generated by `generate_commandview_inventory.py`…,4467,2025-11-06T09:42:53.626079+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/function_analysis_guide.md,h2,Future Enhancements,future-enhancements,function-analysis-companion-report-guide,This guide explains how to interpret the JSON companion analysis produced by `.repo_studios/scripts/producers/generate_function_analysis.py`. The analysis consumes the structural inventory generated by `generate_commandview_inventory.py`…,4467,2025-11-06T09:42:53.626079+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/function_inventory_integration_plan.md,h1,Function Inventory Integration Plan,function-inventory-integration-plan,,This living checklist captures the sequential work required to integrate the Jarvis Function Inventory System into Repo Studios. We will refine and approve these steps before implementation.,19430,2025-11-08T23:02:25.037373+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/function_inventory_integration_plan.md,h2,Step-by-step Plan,step-by-step-plan,function-inventory-integration-plan,This living checklist captures the sequential work required to integrate the Jarvis Function Inventory System into Repo Studios. We will refine and approve these steps before implementation.,19430,2025-11-08T23:02:25.037373+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/function_inventory_integration_plan.md,h2,Implementation Plan (Phased Checklist),implementation-plan-phased-checklist,function-inventory-integration-plan,This living checklist captures the sequential work required to integrate the Jarvis Function Inventory System into Repo Studios. We will refine and approve these steps before implementation.,19430,2025-11-08T23:02:25.037373+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/function_inventory_integration_plan.md,h2,Notes Collected,notes-collected,function-inventory-integration-plan,This living checklist captures the sequential work required to integrate the Jarvis Function Inventory System into Repo Studios. We will refine and approve these steps before implementation.,19430,2025-11-08T23:02:25.037373+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/function_inventory_integration_plan.md,h2,Decisions Captured,decisions-captured,function-inventory-integration-plan,This living checklist captures the sequential work required to integrate the Jarvis Function Inventory System into Repo Studios. We will refine and approve these steps before implementation.,19430,2025-11-08T23:02:25.037373+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/function_inventory_integration_plan.md,h2,Outstanding Considerations,outstanding-considerations,function-inventory-integration-plan,This living checklist captures the sequential work required to integrate the Jarvis Function Inventory System into Repo Studios. We will refine and approve these steps before implementation.,19430,2025-11-08T23:02:25.037373+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/function_inventory_integration_plan.md,h2,design_decisions_required,designdecisionsrequired,function-inventory-integration-plan,This living checklist captures the sequential work required to integrate the Jarvis Function Inventory System into Repo Studios. We will refine and approve these steps before implementation.,19430,2025-11-08T23:02:25.037373+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/function_inventory_integration_plan.md,h2,Questions to Resolve,questions-to-resolve,function-inventory-integration-plan,This living checklist captures the sequential work required to integrate the Jarvis Function Inventory System into Repo Studios. We will refine and approve these steps before implementation.,19430,2025-11-08T23:02:25.037373+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/function_inventory_integration_plan.md,h2,Questions from Agent,questions-from-agent,function-inventory-integration-plan,This living checklist captures the sequential work required to integrate the Jarvis Function Inventory System into Repo Studios. We will refine and approve these steps before implementation.,19430,2025-11-08T23:02:25.037373+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_anchor_health_report.md,h1,generate_anchor_health_report,generateanchorhealthreport,,(`.repo_studios/reports/producer_reports/anchor_inventory_reports/latest_report.json`) when present.,2260,2025-11-26T13:03:51.845884+00:00,,,,yes,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_anchor_health_report.md,h2,Purpose,purpose,generateanchorhealthreport,(`.repo_studios/reports/producer_reports/anchor_inventory_reports/latest_report.json`) when present.,2260,2025-11-26T13:03:51.845884+00:00,,,,yes,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_anchor_health_report.md,h2,Inputs,inputs,generateanchorhealthreport,(`.repo_studios/reports/producer_reports/anchor_inventory_reports/latest_report.json`) when present.,2260,2025-11-26T13:03:51.845884+00:00,,,,yes,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_anchor_health_report.md,h2,Operation Notes,operation-notes,generateanchorhealthreport,(`.repo_studios/reports/producer_reports/anchor_inventory_reports/latest_report.json`) when present.,2260,2025-11-26T13:03:51.845884+00:00,,,,yes,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_anchor_health_report.md,h2,Usage Example,usage-example,generateanchorhealthreport,(`.repo_studios/reports/producer_reports/anchor_inventory_reports/latest_report.json`) when present.,2260,2025-11-26T13:03:51.845884+00:00,,,,yes,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_anchor_health_report.md,h2,Testing,testing,generateanchorhealthreport,(`.repo_studios/reports/producer_reports/anchor_inventory_reports/latest_report.json`) when present.,2260,2025-11-26T13:03:51.845884+00:00,,,,yes,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_anchor_health_report.md,h2,Integration Checklist,integration-checklist,generateanchorhealthreport,(`.repo_studios/reports/producer_reports/anchor_inventory_reports/latest_report.json`) when present.,2260,2025-11-26T13:03:51.845884+00:00,,,,yes,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_anchor_inventory.md,h1,generate_anchor_inventory.py,generateanchorinventorypy,,"`generate_anchor_inventory.py` scans the documentation corpus for H1/H2 headings, normalises their slugs, and reports collision risk across files. The producer now also captures per-document anchor coverage so AI agents can spot missing…",4946,2025-11-25T14:01:43.710515+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_anchor_inventory.md,h2,Purpose,purpose,generateanchorinventorypy,"`generate_anchor_inventory.py` scans the documentation corpus for H1/H2 headings, normalises their slugs, and reports collision risk across files. The producer now also captures per-document anchor coverage so AI agents can spot missing…",4946,2025-11-25T14:01:43.710515+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_anchor_inventory.md,h2,Output Contract,output-contract,generateanchorinventorypy,"`generate_anchor_inventory.py` scans the documentation corpus for H1/H2 headings, normalises their slugs, and reports collision risk across files. The producer now also captures per-document anchor coverage so AI agents can spot missing…",4946,2025-11-25T14:01:43.710515+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_anchor_inventory.md,h2,Data Shape,data-shape,generateanchorinventorypy,"`generate_anchor_inventory.py` scans the documentation corpus for H1/H2 headings, normalises their slugs, and reports collision risk across files. The producer now also captures per-document anchor coverage so AI agents can spot missing…",4946,2025-11-25T14:01:43.710515+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_anchor_inventory.md,h2,CLI Reference,cli-reference,generateanchorinventorypy,"`generate_anchor_inventory.py` scans the documentation corpus for H1/H2 headings, normalises their slugs, and reports collision risk across files. The producer now also captures per-document anchor coverage so AI agents can spot missing…",4946,2025-11-25T14:01:43.710515+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_anchor_inventory.md,h2,Implementation Summary,implementation-summary,generateanchorinventorypy,"`generate_anchor_inventory.py` scans the documentation corpus for H1/H2 headings, normalises their slugs, and reports collision risk across files. The producer now also captures per-document anchor coverage so AI agents can spot missing…",4946,2025-11-25T14:01:43.710515+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_anchor_inventory.md,h2,Notes for AI Consumers,notes-for-ai-consumers,generateanchorinventorypy,"`generate_anchor_inventory.py` scans the documentation corpus for H1/H2 headings, normalises their slugs, and reports collision risk across files. The producer now also captures per-document anchor coverage so AI agents can spot missing…",4946,2025-11-25T14:01:43.710515+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_code_doc_churn_report.md,h1,generate_code_doc_churn_report,generatecodedocchurnreport,,"`generate_code_doc_churn_report.py` scans recent git history to surface modules that accumulated code churn without a matching documentation update. The script produces structured artifacts (JSON, Markdown, TSV, summary) with retention and…",3127,2025-11-25T16:26:37.538852+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_code_doc_churn_report.md,h2,Purpose,purpose,generatecodedocchurnreport,"`generate_code_doc_churn_report.py` scans recent git history to surface modules that accumulated code churn without a matching documentation update. The script produces structured artifacts (JSON, Markdown, TSV, summary) with retention and…",3127,2025-11-25T16:26:37.538852+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_code_doc_churn_report.md,h2,Inputs,inputs,generatecodedocchurnreport,"`generate_code_doc_churn_report.py` scans recent git history to surface modules that accumulated code churn without a matching documentation update. The script produces structured artifacts (JSON, Markdown, TSV, summary) with retention and…",3127,2025-11-25T16:26:37.538852+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_code_doc_churn_report.md,h2,Outputs,outputs,generatecodedocchurnreport,"`generate_code_doc_churn_report.py` scans recent git history to surface modules that accumulated code churn without a matching documentation update. The script produces structured artifacts (JSON, Markdown, TSV, summary) with retention and…",3127,2025-11-25T16:26:37.538852+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_code_doc_churn_report.md,h2,Usage,usage,generatecodedocchurnreport,"`generate_code_doc_churn_report.py` scans recent git history to surface modules that accumulated code churn without a matching documentation update. The script produces structured artifacts (JSON, Markdown, TSV, summary) with retention and…",3127,2025-11-25T16:26:37.538852+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_code_doc_churn_report.md,h2,Testing,testing,generatecodedocchurnreport,"`generate_code_doc_churn_report.py` scans recent git history to surface modules that accumulated code churn without a matching documentation update. The script produces structured artifacts (JSON, Markdown, TSV, summary) with retention and…",3127,2025-11-25T16:26:37.538852+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_dependency_hygiene_report.md,h1,generate_dependency_hygiene_report.py,generatedependencyhygienereportpy,,"`generate_dependency_hygiene_report.py` scans pinned dependency manifests, flags risky specifications, and emits structured artifacts so agents can track hygiene regressions. Reports consolidate requirement files (and optionally…",3898,2025-10-22T23:47:19.955116+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_dependency_hygiene_report.md,h2,Purpose,purpose,generatedependencyhygienereportpy,"`generate_dependency_hygiene_report.py` scans pinned dependency manifests, flags risky specifications, and emits structured artifacts so agents can track hygiene regressions. Reports consolidate requirement files (and optionally…",3898,2025-10-22T23:47:19.955116+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_dependency_hygiene_report.md,h2,Invocation,invocation,generatedependencyhygienereportpy,"`generate_dependency_hygiene_report.py` scans pinned dependency manifests, flags risky specifications, and emits structured artifacts so agents can track hygiene regressions. Reports consolidate requirement files (and optionally…",3898,2025-10-22T23:47:19.955116+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_dependency_hygiene_report.md,h2,Outputs,outputs,generatedependencyhygienereportpy,"`generate_dependency_hygiene_report.py` scans pinned dependency manifests, flags risky specifications, and emits structured artifacts so agents can track hygiene regressions. Reports consolidate requirement files (and optionally…",3898,2025-10-22T23:47:19.955116+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_dependency_hygiene_report.md,h2,Status semantics,status-semantics,generatedependencyhygienereportpy,"`generate_dependency_hygiene_report.py` scans pinned dependency manifests, flags risky specifications, and emits structured artifacts so agents can track hygiene regressions. Reports consolidate requirement files (and optionally…",3898,2025-10-22T23:47:19.955116+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_dependency_hygiene_report.md,h2,Testing,testing,generatedependencyhygienereportpy,"`generate_dependency_hygiene_report.py` scans pinned dependency manifests, flags risky specifications, and emits structured artifacts so agents can track hygiene regressions. Reports consolidate requirement files (and optionally…",3898,2025-10-22T23:47:19.955116+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_dependency_hygiene_report.md,h2,Operational notes,operational-notes,generatedependencyhygienereportpy,"`generate_dependency_hygiene_report.py` scans pinned dependency manifests, flags risky specifications, and emits structured artifacts so agents can track hygiene regressions. Reports consolidate requirement files (and optionally…",3898,2025-10-22T23:47:19.955116+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_doc_index.md,h1,generate_doc_index.py,generatedocindexpy,,"`generate_doc_index.py` emits a repo-wide inventory of Markdown documents so AI agents and operators can locate content, follow cross-links, and understand section structure without rescanning the filesystem. The producer normalises H1/H2…",6010,2025-11-25T11:20:45.453873+00:00,,,,yes,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_doc_index.md,h2,Purpose,purpose,generatedocindexpy,"`generate_doc_index.py` emits a repo-wide inventory of Markdown documents so AI agents and operators can locate content, follow cross-links, and understand section structure without rescanning the filesystem. The producer normalises H1/H2…",6010,2025-11-25T11:20:45.453873+00:00,,,,yes,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_doc_index.md,h2,Output Contract,output-contract,generatedocindexpy,"`generate_doc_index.py` emits a repo-wide inventory of Markdown documents so AI agents and operators can locate content, follow cross-links, and understand section structure without rescanning the filesystem. The producer normalises H1/H2…",6010,2025-11-25T11:20:45.453873+00:00,,,,yes,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_doc_index.md,h2,Data Shape,data-shape,generatedocindexpy,"`generate_doc_index.py` emits a repo-wide inventory of Markdown documents so AI agents and operators can locate content, follow cross-links, and understand section structure without rescanning the filesystem. The producer normalises H1/H2…",6010,2025-11-25T11:20:45.453873+00:00,,,,yes,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_doc_index.md,h2,CLI Reference,cli-reference,generatedocindexpy,"`generate_doc_index.py` emits a repo-wide inventory of Markdown documents so AI agents and operators can locate content, follow cross-links, and understand section structure without rescanning the filesystem. The producer normalises H1/H2…",6010,2025-11-25T11:20:45.453873+00:00,,,,yes,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_doc_index.md,h2,Implementation Summary,implementation-summary,generatedocindexpy,"`generate_doc_index.py` emits a repo-wide inventory of Markdown documents so AI agents and operators can locate content, follow cross-links, and understand section structure without rescanning the filesystem. The producer normalises H1/H2…",6010,2025-11-25T11:20:45.453873+00:00,,,,yes,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_doc_index.md,h2,Notes for AI Consumers,notes-for-ai-consumers,generatedocindexpy,"`generate_doc_index.py` emits a repo-wide inventory of Markdown documents so AI agents and operators can locate content, follow cross-links, and understand section structure without rescanning the filesystem. The producer normalises H1/H2…",6010,2025-11-25T11:20:45.453873+00:00,,,,yes,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_lizard_report.md,h1,generate_lizard_report.py,generatelizardreportpy,,"`generate_lizard_report.py` runs `python -m lizard` across the owned source tree, captures the JSON output, and emits structured artifacts so downstream agents can track cyclomatic complexity hotspots and long functions. It is designed to…",4795,2025-10-22T21:38:16.995302+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_lizard_report.md,h2,Purpose,purpose,generatelizardreportpy,"`generate_lizard_report.py` runs `python -m lizard` across the owned source tree, captures the JSON output, and emits structured artifacts so downstream agents can track cyclomatic complexity hotspots and long functions. It is designed to…",4795,2025-10-22T21:38:16.995302+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_lizard_report.md,h2,Invocation,invocation,generatelizardreportpy,"`generate_lizard_report.py` runs `python -m lizard` across the owned source tree, captures the JSON output, and emits structured artifacts so downstream agents can track cyclomatic complexity hotspots and long functions. It is designed to…",4795,2025-10-22T21:38:16.995302+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_lizard_report.md,h2,Outputs,outputs,generatelizardreportpy,"`generate_lizard_report.py` runs `python -m lizard` across the owned source tree, captures the JSON output, and emits structured artifacts so downstream agents can track cyclomatic complexity hotspots and long functions. It is designed to…",4795,2025-10-22T21:38:16.995302+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_lizard_report.md,h2,Status semantics,status-semantics,generatelizardreportpy,"`generate_lizard_report.py` runs `python -m lizard` across the owned source tree, captures the JSON output, and emits structured artifacts so downstream agents can track cyclomatic complexity hotspots and long functions. It is designed to…",4795,2025-10-22T21:38:16.995302+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_lizard_report.md,h2,Testing,testing,generatelizardreportpy,"`generate_lizard_report.py` runs `python -m lizard` across the owned source tree, captures the JSON output, and emits structured artifacts so downstream agents can track cyclomatic complexity hotspots and long functions. It is designed to…",4795,2025-10-22T21:38:16.995302+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_lizard_report.md,h2,Operational notes,operational-notes,generatelizardreportpy,"`generate_lizard_report.py` runs `python -m lizard` across the owned source tree, captures the JSON output, and emits structured artifacts so downstream agents can track cyclomatic complexity hotspots and long functions. It is designed to…",4795,2025-10-22T21:38:16.995302+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_standards_index.md,h1,generate_standards_index.py,generatestandardsindexpy,,`generate_standards_index.py` assembles the canonical standards index and refreshes the `latest_index.yaml` pointer by blending curated seed rules with optional heuristic extractions from markdown sources. The producer now emits a…,5212,2025-11-27T17:20:15.673436+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_standards_index.md,h2,Purpose,purpose,generatestandardsindexpy,`generate_standards_index.py` assembles the canonical standards index and refreshes the `latest_index.yaml` pointer by blending curated seed rules with optional heuristic extractions from markdown sources. The producer now emits a…,5212,2025-11-27T17:20:15.673436+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_standards_index.md,h2,Invocation,invocation,generatestandardsindexpy,`generate_standards_index.py` assembles the canonical standards index and refreshes the `latest_index.yaml` pointer by blending curated seed rules with optional heuristic extractions from markdown sources. The producer now emits a…,5212,2025-11-27T17:20:15.673436+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_standards_index.md,h2,Outputs,outputs,generatestandardsindexpy,`generate_standards_index.py` assembles the canonical standards index and refreshes the `latest_index.yaml` pointer by blending curated seed rules with optional heuristic extractions from markdown sources. The producer now emits a…,5212,2025-11-27T17:20:15.673436+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_standards_index.md,h2,Status semantics,status-semantics,generatestandardsindexpy,`generate_standards_index.py` assembles the canonical standards index and refreshes the `latest_index.yaml` pointer by blending curated seed rules with optional heuristic extractions from markdown sources. The producer now emits a…,5212,2025-11-27T17:20:15.673436+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_standards_index.md,h2,Testing,testing,generatestandardsindexpy,`generate_standards_index.py` assembles the canonical standards index and refreshes the `latest_index.yaml` pointer by blending curated seed rules with optional heuristic extractions from markdown sources. The producer now emits a…,5212,2025-11-27T17:20:15.673436+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_standards_index.md,h2,Operational notes,operational-notes,generatestandardsindexpy,`generate_standards_index.py` assembles the canonical standards index and refreshes the `latest_index.yaml` pointer by blending curated seed rules with optional heuristic extractions from markdown sources. The producer now emits a…,5212,2025-11-27T17:20:15.673436+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_test_coverage_inventory.md,h1,generate_test_coverage_inventory.py,generatetestcoverageinventorypy,,"`generate_test_coverage_inventory.py` ingests a Coverage.py XML report and produces a per-file inventory showing how many functions exist, how many are exercised by tests, and which remain uncovered. The producer emits JSON, Markdown, CSV,…",4223,2025-11-23T12:12:27.820382+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_test_coverage_inventory.md,h2,Purpose,purpose,generatetestcoverageinventorypy,"`generate_test_coverage_inventory.py` ingests a Coverage.py XML report and produces a per-file inventory showing how many functions exist, how many are exercised by tests, and which remain uncovered. The producer emits JSON, Markdown, CSV,…",4223,2025-11-23T12:12:27.820382+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_test_coverage_inventory.md,h2,Invocation,invocation,generatetestcoverageinventorypy,"`generate_test_coverage_inventory.py` ingests a Coverage.py XML report and produces a per-file inventory showing how many functions exist, how many are exercised by tests, and which remain uncovered. The producer emits JSON, Markdown, CSV,…",4223,2025-11-23T12:12:27.820382+00:00,,,,no,
.repo_studios/docs/automation,.repo_studios/docs/automation/generate_test_coverage_inventory.md,h2,Outputs,outputs,generatetestcoverageinventorypy,"`generate_test_coverage_inventory.py` ingests a Coverage.py XML report and produces a per-file inventory showing how many functions exist, how many are exercised by tests, and which remain uncovered. The producer emits JSON, Markdown, CSV,…",4223,2025-11-23T12:12:27.820382+00:00,,,,no,
